437,-495.15523861243673,298,2250,35
438,-452.007366455354,273,2251,35
439,-471.9473193473193,449,2276,54
440,-425.0334689259808,484,2251,49
441,-369.7360816814765,407,2265,51
442,-455.60166666666674,286,2256,42
443,-692.2357201042685,296,2250,45
444,-599.157326007326,173,2252,31
445,-625.6438563070917,315,2262,55
446,-508.58619830461936,386,2281,44
447,-523.875613604851,490,2255,49
448,-506.3652395806807,269,2250,39
449,-477.60801625275315,340,2295,46
450,-378.46742588897325,350,2263,41
451,-576.4197059884563,461,2251,56
452,-503.878444683336,466,2251,56
453,-483.94048035298033,327,2250,48
454,-369.64302223249194,459,2253,53
455,-693.4233618233618,307,2280,56
456,-684.6178571428571,239,2253,46
457,-406.3374656705302,312,2294,37
458,-662.6792001697489,476,2257,57
459,-352.433321430032,262,2275,38
460,-404.0120068730486,369,2253,45
461,-510.44389499389507,288,2275,43
462,-841.8265293815172,510,2288,51
463,-430.57593240093246,277,2252,39
464,-503.3749320940499,454,2253,55
465,-441.415459102301,347,2286,44
466,-502.7011705685619,339,2291,42
467,-457.6934407096172,302,2254,41
468,-723.0307435254803,392,2250,48
469,-476.5701659451661,223,2294,30
470,-370.6727064602064,345,2250,48
471,-375.0732904693971,457,2254,44
472,-401.5689574314574,272,2269,39
473,-358.5996034165926,313,2288,41
474,-418.66736018968993,142,2254,24
475,-466.54143404488235,352,2252,46
476,-291.3630227743271,385,2259,39
477,-434.37652347652346,369,2287,43
478,-524.3368464868466,365,2262,54
479,-422.6826870497922,209,2256,37
480,-427.85786227661237,428,2251,50
481,-367.7197420226832,300,2265,37
482,-327.1764552441024,248,2295,41
483,-393.05261427640454,384,2252,39
484,-535.1760881275586,255,2254,47
485,-501.9595238095238,137,2264,26
486,-663.5704248366014,239,2257,46
487,-562.7468137254903,416,2259,43
488,-507.70306360306364,525,2252,62
489,-403.6523892773893,181,2255,30
490,-449.9546162514816,354,2257,41
491,-469.62326099826106,373,2252,54
492,-433.4134790279748,408,2250,49
493,-357.5303853780184,372,2256,51
494,-462.4770068842584,280,2282,36
